sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_affordable_is_produce_in_your_neighborhood?,lat,lon
"""4503622501007360""","""5922479107211264""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 17:23:20.295000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,6.9617332,125.731869
"""4505726414225408""","""6309072789831680""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 17:04:20.380000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1297009,125.644915
"""4506829805584384""","""4779453794222080""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-17 03:51:21.419000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,5.9594405,125.0913366
"""4506982867271680""","""5345738771922944""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-02 23:40:25.372000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1790261,124.2257977
"""4507218629099520""","""6742399269208064""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-03-25 22:41:37.021000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9382231,122.0390127
"""4507306777640960""","""5977047274881024""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-13 23:07:19.934000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.7026906,121.9720166
"""4507332551639040""","""6120079475343360""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 13:26:18.853000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,very_affordable,5.9477089,120.9459842
"""4507384305156096""","""6146293162311680""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-01-29 11:47:18.398000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9252501,122.0242534
"""4507452034777088""","""6716922009747456""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 21:24:21.652000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0907074,125.6353292
"""4507798014525440""","""6468824834506752""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-14 01:18:21.117000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.9197594,122.0735715
"""4508252375089152""","""6647893882568704""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 17:21:21.175000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.0927305,125.6111257
"""4508983912038400""","""6457843001589760""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-21 22:48:18.468000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.8422242,122.636098
"""4509796214505472""","""6070139004911616""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:59:22.115000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,unaffordable,7.0026253,125.5018873
"""4509821803954176""","""6687804727754752""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 23:18:19.011000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0889716,125.6284341
"""4510069385330688""","""6204389507203072""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 03:07:22.099000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6870968,122.5153149
"""4510416371712000""","""5885920047792128""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 06:53:19.750000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,8.4640564,123.3525272
"""4510599812743168""","""5985523560611840""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-14 00:20:23.037000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0627611,125.5974806
"""4510629224251392""","""6455389786734592""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-01-01 00:49:19.360000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9349705,122.0835216
"""4510634462937088""","""5651958981459968""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-25 18:59:23.185000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,,
"""4510794126458880""","""6608035801726976""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-14 00:44:23.710000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.1031126,125.6168216
"""4511044003168256""","""5604510552555520""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 23:31:26.082000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_unaffordable,7.1155143,125.5977384
"""4511128912658432""","""6554409794273280""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-01-28 18:07:21.324000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9538895,121.9588309
"""4511456521355264""","""5750214795198464""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 20:59:25.618000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,,
"""4512474764148736""","""5859138087157760""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-14 00:10:19.252000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.1298383,125.6179678
"""4514133249622016""","""5816499581222912""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-03 11:01:24.727000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.3868519,124.2645728
"""4515084195856384""","""6031729984798720""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 13:23:18.188000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,very_affordable,5.9477089,120.9459842
"""4515355462467584""","""6303807340281856""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:11:21.738000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,very_affordable,7.0624489,125.5580562
"""4515943725137920""","""5975880314650624""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-03-14 18:44:24.754000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,very_affordable,,
"""4516069215567872""","""6014446688272384""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-13 22:42:25.205000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,7.8246972,123.4493723
"""4516559450013696""","""6652212073725952""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-17 09:57:19.360000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.1169793,125.1690334
"""4516735640141824""","""6544541974790144""","""4587820012273664""","""4580107475746816""","""5897368358617088""",2019-02-16 01:11:19.497000+00:00,"""6512267501764608""",ls_tl-ph_food-security-2,affordable,7.9956061,124.2565363
"""4517100544589824""","""5207012721819648""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-14 00:14:25.535000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,6.7732558,125.2166567
"""4517252177068032""","""4528680378302464""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 16:18:20.673000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0581727,125.536875
"""4517491151732736""","""6241453950894080""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 16:23:19.569000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0863078,125.6280236
"""4517841178984448""","""6285869902200832""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-09 13:16:19.296000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,,
"""4518436518494208""","""5840355939319808""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 04:14:18.246000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,11.1177446,122.5379536
"""4518865478352896""","""5214694556041216""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 06:16:26.317000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.0163169,125.5019656
"""4519008822886400""","""6327607301767168""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 18:33:18.298000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0714809,125.6119828
"""4519110589284352""","""4687026748129280""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 00:44:23.422000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,5.9593949,125.0912889
"""4519408653303808""","""5742213927534592""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-19 07:54:19.340000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0575128,125.6025444
"""4519554128543744""","""5849038727413760""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 17:24:18.787000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.061556,125.6105243
"""4519590182780928""","""6234527309496320""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 16:36:23.506000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0954577,125.6176324
"""4520150122364928""","""6702463610519552""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-07 01:25:19.434000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.2720814,124.290455
"""4520393211641856""","""6468477481123840""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 14:41:26.442000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0473798,125.5681257
"""4520586816520192""","""6628081601085440""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:44:18.695000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.4208344,125.825745
"""4521285905285120""","""5661822302552064""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 20:08:22.555000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0562303,125.5651222
"""4521402192363520""","""4771818739073024""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-13 16:50:21.207000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.3868282,124.2647475
"""4521694985191424""","""6439824657481728""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 00:52:24.949000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7339761,122.5483383
"""4522145486995456""","""6463854248722432""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 09:31:21.491000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.081603,125.1470429
"""4522177430814720""","""5673688999395328""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-14 01:42:24.986000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.6766885,122.0616385
"""4522236083961856""","""6026383190917120""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 22:34:24.211000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,7.08302,125.6218426
"""4522250863640576""","""5815507035881472""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 22:08:21.017000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.4987074,125.6744663
"""4522420570423296""","""5790661733253120""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 10:59:21.488000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.8762654,122.6354854
"""4522535427244032""","""6663110821675008""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-16 16:28:20.932000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.7578954,124.534665
"""4522566666420224""","""5750945891745792""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 21:54:23.214000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0548997,125.5514738
"""4522635888164864""","""5653912726011904""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 23:29:36.092000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_unaffordable,7.0516633,125.5531966
"""4523186541559808""","""5731833071271936""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-03-05 17:12:28.138000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.2323961,124.2498132
"""4523236190584832""","""5712541554573312""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:05:25.636000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1415243,125.4593293
"""4523603228884992""","""6680179256590336""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-15 02:05:24.195000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,unaffordable,6.9727,125.08288
"""4523670334603264""","""5863107945562112""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-13 21:04:20.346000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.9235819,122.0440212
"""4523697614356480""","""6102416812408832""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-14 07:38:19.071000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,7.8281258,123.4308622
"""4524382229626880""","""6374633362161664""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 00:37:22.983000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7200993,122.5669476
"""4524496478273536""","""5653780769013760""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 21:51:20.542000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.1730388,125.6012211
"""4524576051560448""","""6519941491589120""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 01:26:20.744000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0565256,125.5761237
"""4524927454543872""","""6159538345476096""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-13 23:14:21.339000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.10996,124.8264133
"""4525110506553344""","""6323919637184512""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-19 04:53:21.680000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.686532,122.5459561
"""4526543533506560""","""6250202123993088""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 21:13:20.268000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.1844955,125.1417868
"""4527189539160064""","""5778008121016320""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 02:05:22.328000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.1392507,125.5877678
"""4527331809951744""","""6453462574301184""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 09:38:24.247000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0880283,125.6145626
"""4527334230065152""","""6057090453864448""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-03-06 09:29:28.997000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.3868773,124.2645665
"""4527704105811968""","""5728160798736384""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-25 16:40:20.859000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9022688,122.0768933
"""4528213877325824""","""6681919246827520""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 17:15:26.473000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7538896,122.4977146
"""4528261591728128""","""5653912726011904""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 08:21:22.744000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0572256,125.593011
"""4529273135169536""","""5661688240013312""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 03:02:22.479000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0860217,125.6265808
"""4529603356917760""","""6405346962702336""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-03-06 11:35:27.566000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.2789056,124.3019525
"""4529664481558528""","""5673890242101248""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:19:22.797000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0791698,125.5837843
"""4529816973869056""","""6151753307258880""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 15:05:18.726000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0605727,125.5644884
"""4530326091071488""","""5635918855667712""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 18:25:23.065000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.1110896,125.6215437
"""4531984887971840""","""6469429875441664""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:28:23.036000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0864133,125.6281539
"""4532266812309504""","""5806192502767616""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 22:12:18.962000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.1130602,125.6166026
"""4532284624470016""","""5278776448516096""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-03-05 17:35:33.332000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.2303788,124.5249709
"""4532685168967680""","""6646974277222400""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-06 00:42:20.932000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,unaffordable,6.7643888,124.5320246
"""4532781172391936""","""5981156409344000""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 23:57:23.917000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0843738,125.4888751
"""4532858245873664""","""5345364874887168""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-13 16:47:21.206000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,5.9594162,125.0912893
"""4533105308205056""","""6061776409985024""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 00:19:18.612000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,,
"""4533346224832512""","""5940992815398912""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 20:48:19.020000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0709019,125.6052748
"""4534067325304832""","""6498176687144960""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-18 16:53:21.616000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,11.9591095,121.9285306
"""4534222805008384""","""6437157633785856""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-21 21:11:18.565000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.845627,122.6607689
"""4534457437519872""","""6275097498222592""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-03 01:07:19.990000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1538097,124.4988925
"""4534855226359808""","""5947291624013824""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-26 06:53:23.542000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9561446,121.9567257
"""4535587862216704""","""6324555641520128""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-19 00:23:24.652000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0663687,125.6123912
"""4535678731812864""","""5667113224110080""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 01:28:21.577000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0670725,125.6080017
"""4535879847641088""","""6635567958720512""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-03-06 07:23:28.064000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1988743,124.2325578
"""4535938925461504""","""6336868746526720""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-01-29 13:54:18.550000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9271983,122.0677656
"""4536390777831424""","""4986692438065152""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-25 18:59:22.592000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,,
"""4536967888896000""","""6704099871424512""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 21:42:21.127000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.1730299,125.6012211
"""4537182528208896""","""4626702372175872""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-18 23:16:24.395000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7166096,122.5475048
"""4537515433263104""","""6054015152422912""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-03-14 01:14:18.655000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,8.0670212,122.5148615
"""4537564275933184""","""5651705497649152""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-03 10:16:23.310000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1512427,124.503987
"""4538494942707712""","""5277290801922048""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-26 01:14:20.487000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,very_unaffordable,6.9469206,122.0721305
"""4539205029986304""","""5860286672142336""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 21:51:24.269000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0886799,125.5338844
"""4539833772933120""","""5759165676912640""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 20:59:23.185000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,,
"""4539845990940672""","""6339241783066624""","""4587820012273664""","""4580107475746816""","""5897368358617088""",2019-01-18 20:10:18.337000+00:00,"""6512267501764608""",ls_tl-ph_food-security-2,unaffordable,8.0014432,124.2804426
"""4540103105970176""","""6356700938371072""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 16:13:23.450000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.0934178,125.6284548
"""4540548817879040""","""5238361532923904""","""4587820012273664""","""4580107475746816""","""5897368358617088""",2019-02-15 21:59:19.072000+00:00,"""6512267501764608""",ls_tl-ph_food-security-2,affordable,7.991819,124.2615884
"""4540560129916928""","""6506751153143808""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-16 16:26:21.118000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,6.5238682,122.1363551
"""4541450060562432""","""5370750221418496""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 02:52:20.808000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.9473345,122.0988219
"""4542155763744768""","""6159538345476096""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-03 03:34:19.930000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,very_affordable,7.1100133,124.8263383
"""4542179780329472""","""5684179551387648""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 16:23:23.013000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0624397,125.5580362
"""4542423122313216""","""5919055410102272""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 20:49:23.478000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0689386,125.5512094
"""4542780996059136""","""6196667202142208""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-19 00:47:24.002000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6862326,122.4913971
"""4543762463195136""","""6405399034986496""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 20:41:19.842000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.076641,125.5105379
"""4543886905049088""","""5708264526315520""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-26 06:31:19.634000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,unaffordable,6.9128563,122.0754972
"""4544083945062400""","""6556566587179008""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 20:59:22.821000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.1044747,125.6023501
"""4544205969948672""","""5634518140583936""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 23:59:21.711000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1225282,125.6501559
"""4544511025872896""","""6476351265570816""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-14 02:50:18.912000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,very_unaffordable,6.942082,122.0617909
"""4544573743300608""","""5986420906786816""","""4587820012273664""","""4580107475746816""","""5897368358617088""",2019-01-18 23:30:27.313000+00:00,"""6512267501764608""",ls_tl-ph_food-security-2,affordable,8.2517471,124.2674592
"""4545117241212928""","""6213005075283968""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 16:19:26.807000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,unaffordable,7.1145058,125.4912216
"""4545391259287552""","""6625222646038528""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 22:29:29.535000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.2401615,125.6359195
"""4545620440252416""","""6703707448147968""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 23:19:37.239000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.0840333,125.6084148
"""4545779018498048""","""5812599847387136""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 07:41:18.570000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7164392,122.5718326
"""4545892801576960""","""6690484552466432""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 00:00:26.784000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.3111291,125.6700884
"""4545895754366976""","""6040429533331456""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 01:18:19.349000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.3066941,125.6924339
"""4546314475929600""","""6153960043839488""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 22:42:27.434000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_unaffordable,7.0716837,125.5258498
"""4546417991352320""","""5389041518247936""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 00:11:21.879000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,8.5085601,125.9797764
"""4546590162288640""","""5768510238097408""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 22:35:21.929000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_unaffordable,7.1299451,125.6178907
"""4546632739717120""","""6378440234106880""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-13 22:37:19.609000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,8.0678834,122.5188239
"""4547728933650432""","""6555182462664704""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 04:08:19.301000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6923432,122.5522033
"""4548579269017600""","""6534008630411264""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-14 01:29:19.001000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,unaffordable,7.1175228,124.8312888
