sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_satisfied_are_you_with_the_quality_of_the_water?,lat,lon
"""4503646311022592""","""5760341326692352""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 23:50:21.070000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0966744,125.6204438
"""4504049003003904""","""6035966068260864""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-20 01:54:21.258000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,6.5239215,122.136615
"""4504225977466880""","""5592980473774080""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 23:08:29.623000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.065822,125.5967118
"""4504850945540096""","""5325745482104832""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 17:32:19.302000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,5.9595069,125.0915282
"""4505307054080000""","""5433504583122944""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:35:22.655000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.053466,125.5539332
"""4505434137296896""","""4673251483582464""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 16:50:23.330000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0354656,125.5760409
"""4505534851973120""","""6318147483205632""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 17:08:18.678000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0493172,125.5885423
"""4506469966807040""","""6518390116057088""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 10:02:19.411000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,10.7106833,122.5691464
"""4506748960374784""","""6355617214103552""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 09:09:21.393000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,7.3820976,124.2661237
"""4506968028872704""","""5974047588352000""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 00:40:20.274000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.0977074,125.6307591
"""4508340057014272""","""5450188864880640""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 16:19:26.363000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.0583143,125.6112486
"""4508639945555968""","""6404988437790720""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 02:41:21.656000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.0067705,125.0842864
"""4508865853915136""","""6604676126474240""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-12 23:53:23.902000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.6927176,122.5413399
"""4509523085623296""","""6570045784195072""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 21:09:20.773000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0875571,125.6270691
"""4509797070143488""","""6017579762057216""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 16:40:31.003000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,very_satisfied,7.0470426,125.5571071
"""4510273123647488""","""5679106593128448""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 16:13:27.467000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0536935,125.5748114
"""4510650158022656""","""6731820412436480""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 00:28:26.315000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.555243,124.0508096
"""4511505812815872""","""5934997523398656""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-13 19:54:19.024000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.6539927,122.9785369
"""4511558900121600""","""5764281356255232""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-15 22:23:18.919000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7185158,122.5646356
"""4512345650888704""","""5718768974036992""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-26 02:01:20.870000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,10.316779,123.9008474
"""4512442405093376""","""5183769189285888""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-15 22:38:20.955000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,10.753677,122.5243905
"""4512631769530368""","""5435022284685312""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-16 15:06:19.745000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7243908,122.5546454
"""4512829728096256""","""5883682164310016""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 21:52:18.940000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0778093,125.6044987
"""4512903622295552""","""6136419379576832""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 10:29:25.508000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,,
"""4513118995611648""","""5715696501653504""","""5631203463921664""","""4617720517623808""","""5897368358617088""",2019-03-09 17:11:29.148000+00:00,"""5236740799332352""",ls_tl-ph_water-&-sanitation-2,very_satisfied,8.0014367,124.2550087
"""4513659592114176""","""6254783474171904""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-01 14:23:17.740000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,14.770757,121.0559649
"""4513799828668416""","""5961673265381376""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 20:57:19.867000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.11207,125.6150217
"""4513949849485312""","""6288655989604352""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-03-26 02:20:25.486000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,6.9263743,122.024842
"""4514011439693824""","""5941648959733760""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 16:47:21.986000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,7.0484452,125.5362155
"""4514072831721472""","""5370750221418496""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-01-22 22:31:24.014000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,6.9515975,122.1047772
"""4514647145185280""","""5937667818651648""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 23:37:27.366000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0527538,125.550959
"""4514693684133888""","""6641145985630208""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 13:20:21.205000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.1256031,125.1800332
"""4515074855141376""","""4703469703266304""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-25 21:53:22.294000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.6901802,124.6870171
"""4515173315379200""","""6287515578269696""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:23:25.202000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0625417,125.6079733
"""4515335396917248""","""6197752927092736""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-28 22:57:22.313000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_dissatisfied,7.0427076,122.1891772
"""4515366275383296""","""4746539698225152""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 22:41:22.567000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,dissatisfied,7.3511767,125.8546159
"""4516169165832192""","""5678055789953024""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 19:04:21.114000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,,
"""4516192410664960""","""6121123227893760""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-29 00:24:28.073000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0910107,125.6283941
"""4516288988708864""","""6572269860028416""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 04:32:22.724000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.34198,124.7235776
"""4516572065431552""","""6580388174495744""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 23:47:23.711000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0500547,125.5903777
"""4516670745870336""","""4734612200751104""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 20:41:19.964000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.112939,125.6180836
"""4516718430912512""","""5848705682898944""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-16 03:52:24.314000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,11.2712726,123.0958809
"""4516914166497280""","""5636387246178304""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 23:49:26.061000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.1418001,125.6618879
"""4517420719931392""","""6597028302815232""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-03-25 22:53:24.491000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,6.9239,122.0435357
"""4518540784697344""","""6336868746526720""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-29 13:53:20.225000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,,
"""4518651958919168""","""6206941871210496""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 20:57:32.411000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.070165,125.6007564
"""4518682534346752""","""6659044891688960""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 00:14:19.581000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,7.0792654,125.5509702
"""4519082005102592""","""6019162625277952""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-15 19:11:18.433000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,10.6869958,122.5371537
"""4519250817449984""","""6094702895955968""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-16 01:44:18.678000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.1654697,125.5990026
"""4519579108769792""","""5860218053328896""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 00:47:20.688000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.4352439,125.8135989
"""4519610340605952""","""5791305269510144""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-25 23:25:25.985000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,11.297709287327498,122.71853963471736
"""4519911621656576""","""5842615167614976""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 23:05:18.512000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0876431,125.6253472
"""4520178559746048""","""6251604602781696""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 21:58:20.380000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.054795,125.5457833
"""4520383568936960""","""5661822302552064""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 18:41:24.465000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0565979,125.5651579
"""4521000310931456""","""4896747316838400""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 21:02:20.900000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.1929302,125.647381
"""4521018955661312""","""5701771034886144""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-02-23 10:13:25.442000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.2065872,124.2362609
"""4521273691471872""","""5742368802209792""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-20 13:32:19.668000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,6.9385001,122.0396609
"""4521316180819968""","""6405346962702336""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-02-23 09:38:20.037000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,very_dissatisfied,7.2789622,124.3019603
"""4521884114747392""","""6138757541527552""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-29 09:41:22.226000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_dissatisfied,6.9472636,122.0721666
"""4522314798465024""","""4842323483557888""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-01 03:32:18.949000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.3717367,124.3152636
"""4522480979935232""","""6557931656970240""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-19 20:29:20.341000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,very_satisfied,6.9434741,122.0598091
"""4522663667040256""","""6516343463477248""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-03-26 09:44:22.167000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,,
"""4522720609959936""","""4847413976104960""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 21:09:21.043000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.1087735,125.6149
"""4523343702130688""","""6237285257314304""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-13 01:20:22.009000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.072514,125.6123051
"""4523556248485888""","""6308050886459392""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-03-26 13:29:19.903000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,8.0666892,122.5159366
"""4523757612826624""","""6592194930540544""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:56:22.772000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0608187,125.588429
"""4524090318651392""","""5941434580467712""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 16:22:18.987000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,7.2781976,125.3092974
"""4524682957029376""","""6421094003113984""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 14:17:20.489000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.1179955,125.6418301
"""4525116718317568""","""5637325054803968""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-12 21:59:22.771000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7451323,122.5685614
"""4525450161291264""","""5755376055091200""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-03-25 18:14:23.646000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,8.5780852,123.3590755
"""4525634240905216""","""5469581453819904""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-25 23:02:23.538000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.1011635,125.1947394
"""4525829847515136""","""6202544894246912""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 23:44:20.924000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,very_satisfied,7.0901465,125.626806
"""4526427653275648""","""5635538868502528""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 21:57:19.579000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,dissatisfied,7.188562,125.6468541
"""4526610608816128""","""6625222646038528""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 20:15:22.589000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.2404514,125.635896
"""4528162656485376""","""6105196037931008""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-16 13:37:25.311000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0354517,125.5748502
"""4528204234620928""","""6074550297034752""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-26 08:24:21.215000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9351732,122.0924227
"""4528499551371264""","""5201139546980352""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-01 04:59:19.678000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,7.0875417,125.5080933
"""4528762320322560""","""6637776147578880""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-13 02:46:26.004000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.0971833,125.6190955
"""4529073017585664""","""5845935277998080""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 16:22:19.897000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0939654,125.5887303
"""4529589353185280""","""5991740274114560""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 21:52:18.548000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0480783,125.5620704
"""4530073543639040""","""4583286040952832""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 21:50:19.335000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0898134,125.4961923
"""4530910441504768""","""5540349613178880""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-12 23:22:24.436000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7229782,122.5611197
"""4531392014712832""","""6260233779281920""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 23:05:24.277000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0657994,125.5966625
"""4531707190444032""","""6447651434266624""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 22:14:21.221000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,6.4173998,125.6053535
"""4532071293779968""","""6581017441730560""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 09:17:20.707000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7527717,122.560265
"""4532134846922752""","""5747011793977344""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-01-22 22:33:18.861000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.9201425,122.0735756
"""4533331107512320""","""5731833071271936""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-03-22 18:05:25.838000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,dissatisfied,7.2324337,124.2497898
"""4533711246721024""","""6237585619812352""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-29 01:02:20.028000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,14.63193192,120.97364682
"""4533763338928128""","""6404389596037120""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 23:32:23.026000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0957157,125.6448447
"""4534524140584960""","""5664341569306624""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-01 08:07:20.195000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.052114,125.5764716
"""4534775039655936""","""6032815793635328""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-19 21:55:22.068000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.9372096,122.089447
"""4534822384959488""","""5648421572575232""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 17:05:19.199000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,dissatisfied,7.0646886,125.6147906
"""4535487823872000""","""6403734382837760""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-02 10:11:19.210000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0719719,125.5267011
"""4535801992970240""","""4783806068293632""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:11:21.425000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.1941525,125.6484764
"""4535854350467072""","""5812932409556992""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 15:05:22.280000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.1361517,125.6519671
"""4535900136538112""","""6243761065558016""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 07:34:19.729000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,7.0742151,125.6153914
"""4535996675784704""","""5734412224299008""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 17:02:21.150000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0598589,125.6033305
"""4536080198008832""","""6514202950762496""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-25 16:39:18.911000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.9162624,122.0669943
"""4536398636908544""","""6041458240913408""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 16:05:24.450000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,dissatisfied,7.5900262,125.8298599
"""4536640313753600""","""4543111499874304""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 02:13:24.753000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.1155437,125.5977169
"""4537001211592704""","""5564918713548800""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 23:11:26.545000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,,
"""4537065087696896""","""6467687246987264""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-26 06:25:25.072000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.942781,122.0970589
"""4537511495860224""","""5665944724570112""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 19:43:23.859000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.035251,125.5758754
"""4537558413344768""","""6161558289776640""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-13 08:01:19.988000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.0612711,125.5932915
"""4537857701052416""","""6342480855302144""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-19 17:05:27.664000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,6.920065,122.1521845
"""4537961569845248""","""6674141824417792""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-12 16:09:25.422000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.6844477,122.5198457
"""4538085041766400""","""5892192591675392""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-25 23:24:23.153000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,,
"""4538129333616640""","""5764377959464960""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-26 08:04:18.827000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9362231,122.0693804
"""4538246732185600""","""6314050084405248""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-29 01:26:18.704000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.6584152,122.1372904
"""4538499740991488""","""6637776147578880""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 19:15:21.089000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.156534,125.6539427
"""4539057885413376""","""6680179256590336""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-02-23 12:11:24.226000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,dissatisfied,6.8326626,124.874988
"""4539208640233472""","""5059982850523136""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-12 18:05:24.875000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7088917,122.5694017
"""4539324374712320""","""6196637120593920""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 00:55:19.775000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.1875243,125.1380351
"""4540131056812032""","""6601311866847232""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 16:26:20.958000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.1537066,125.3816868
"""4540158713004032""","""5702149502664704""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 14:56:21.292000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,dissatisfied,7.140955,125.6059641
"""4540181983002624""","""5826840839061504""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 23:47:24.723000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,8.9157524,125.5867242
"""4540484015882240""","""6530798997995520""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 16:05:24.814000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,8.0339575,126.4135349
"""4541144258052096""","""6144327606599680""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-29 00:36:23.058000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,7.0987359,125.6275832
"""4541307877851136""","""6031426287828992""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-25 22:27:25.759000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9172578,122.1154897
"""4541542490439680""","""5759165676912640""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 17:16:19.660000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.2021641,125.6440102
"""4543070316003328""","""6640752274702336""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 22:22:21.294000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.6805831,124.6943431
